timestamp,open,high,low,close,volume,count
1677846840,22330.1,22330.1,22330.1,22330.1,0.0003,1
1677846900,22330.1,22330.1,22330.1,22330.1,0.02801206,10
1677846960,22330.1,22330.1,22330,22330.1,0.02466477,16
1677847020,22330.1,22346.9,22330.1,22346.9,0.07696549,6
1677847080,22348.1,22348.3,22348.1,22348.3,0.0456162,2
1677847140,22344.2,22344.2,22344.2,22344.2,0.00032947,1
1677847200,22337.1,22337.1,22337.1,22337.1,0.00268333,1
1677847260,22339.1,22339.1,22336.9,22336.9,0.0143332,2
1677847320,22337.2,22338.4,22337.2,22338.4,0.04412643,2
1677847380,22336,22336,22336,22336,0.02978625,2
1677847560,22335.4,22337.8,22333.5,22337.8,1.33211014,11
1677847680,22350.2,22350.2,22350.2,22350.2,0.00370265,1
1677847740,22350.6,22350.6,22350.6,22350.6,0.02644772,1
1677847860,22351,22352.6,22351,22352.6,0.03817881,3
1677847920,22350.8,22350.8,22350.3,22350.3,0.53795755,4
1677847980,22350.5,22350.5,22349.5,22349.8,0.25067,6
1677848040,22351,22351,22342.2,22342.2,5.00065766,13
1677848100,22347.1,22349.4,22342.2,22349.4,4.1012867,10
1677848160,22350,22350.6,22350,22350.6,0.01543305,2
1677848520,22350.4,22350.4,22337.6,22337.6,0.02902767,4
1677848640,22338.3,22338.3,22338.3,22338.3,0.0036207,1
1677848700,22338.8,22338.8,22338.8,22338.8,0.0022899,1
1677848760,22339.1,22339.1,22335,22335,0.0038988,2
1677848820,22336.1,22336.1,22336.1,22336.1,0.07556444,1
1677848880,22330.2,22341.8,22330.2,22341.8,0.15716466,3
1677848940,22332.2,22332.2,22330,22330,0.34820869,4
1677849000,22341.9,22346.5,22341.9,22346.5,0.00949172,3
1677849060,22334.8,22341.5,22334.1,22341.5,0.06123,4
1677849120,22333.2,22333.8,22332.9,22333.8,0.02665811,3
1677849180,22334.5,22334.5,22334.5,22334.5,0.035,2
1677849240,22333,22333,22333,22333,0.00095891,1
1677849360,22330.1,22330.1,22330.1,22330.1,0.02699228,1
1677849420,22330,22330,22330,22330,0.2511333,2
1677849480,22328.2,22328.2,22328.2,22328.2,0.0001,1
1677849540,22328.9,22328.9,22328.9,22328.9,0.01766674,1
1677849600,22329.6,22329.6,22329.6,22329.6,0.0002,1
1677849780,22331.7,22331.7,22330.2,22330.2,0.0768709,2
1677849840,22342.5,22342.5,22342.5,22342.5,0.0011,1
1677849960,22373.5,22373.5,22373.5,22373.5,0.02234787,1
1677850020,22371.1,22372.4,22371.1,22372.4,0.0447828,3
1677850080,22373.7,22375.4,22373.7,22375.4,0.14279489,3
1677850260,22376.9,22376.9,22376.9,22376.9,0.5207745,6
1677850320,22376.9,22376.9,22364.9,22364.9,0.45220082,3
1677850380,22356.3,22356.3,22356.3,22356.3,0.09210818,1
1677850440,22358.9,22358.9,22358.9,22358.9,0.01865955,1
1677850560,22359.7,22359.7,22359.7,22359.7,0.00152308,1
1677850620,22360.6,22360.6,22346.8,22346.8,0.15963774,2
1677850680,22344,22344,22344,22344,0.00842259,1
1677850740,22344.1,22344.1,22344.1,22344.1,0.23210739,5
1677850800,22344.1,22344.1,22344.1,22344.1,0.00075682,1
1677850860,22344.1,22344.1,22335.7,22335.7,0.13296148,3
1677850920,22339.7,22339.7,22324,22324,10.36139696,23
1677850980,22330.7,22331.6,22321.4,22321.4,0.53144059,6
1677851040,22327.1,22328,22327,22327.5,0.04914136,4
1677851160,22307.4,22307.4,22169.6,22224.8,12.2990634,102
1677851220,22268.6,22271.3,22256,22256,0.04371712,3
1677851280,22262.7,22348.2,22262.7,22348.2,0.12718909,16
1677851400,22335.6,22335.8,22335.6,22335.8,0.02835402,2
1677851460,22354.1,22354.1,22354,22354,0.0271557,2
1677851520,22354.1,22367.2,22354.1,22367.2,0.06388736,7
1677851580,22377.6,22377.6,22377.6,22377.6,0.03579344,1
1677851640,22362.6,22362.6,22361.9,22361.9,2.47954946,3
1677851700,22361.1,22368.9,22349.9,22368.9,6.62098836,19
1677851760,22378.5,22399.8,22378.5,22394.1,0.0053319,18
1677851820,22399.8,22406.1,22399.8,22406.1,0.02678983,2
1677851880,22391.6,22391.6,22391.6,22391.6,0.00109877,1
1677851940,22384.4,22392.6,22384.4,22392.6,0.00567958,2
1677852000,22386.8,22386.8,22386.8,22386.8,0.00043959,1
1677852120,22396.7,22396.7,22396.7,22396.7,0.011,1
1677852180,22388.6,22426.9,22388.5,22426.9,0.13484971,6
1677852240,22429.6,22429.7,22429.6,22429.7,0.65552587,3
1677852300,22446,22479.8,22437.7,22437.7,0.12674022,9
1677852360,22416.3,22416.3,22414,22414,0.03893445,2
1677852420,22409.2,22409.2,22402.3,22402.3,0.00333657,2
1677852540,22404.2,22404.2,22404.2,22404.2,0.02294,1
1677852600,22405.1,22405.1,22405.1,22405.1,0.04183017,2
1677852720,22400.1,22400.1,22400.1,22400.1,0.0445536,1
1677852840,22400,22400,22393.8,22393.8,0.815661,6
1677853080,22391.1,22391.1,22391.1,22391.1,0.00244914,1
1677853200,22385.3,22385.3,22385.3,22385.3,0.00065664,1
1677853260,22384.4,22384.4,22384.4,22384.4,0.015371,2
1677853320,22384.3,22384.3,22374.7,22381.4,0.00153897,3
1677853440,22374.7,22374.7,22368.4,22368.5,0.02183247,3
1677853500,22368.5,22368.5,22368.5,22368.5,0.00329271,1
1677853680,22386.8,22386.8,22379,22379,0.03184438,3
1677853740,22385.4,22386.9,22381,22386.9,0.03132588,7
1677853980,22399.4,22399.4,22399.4,22399.4,0.0069114,1
1677854100,22393.8,22393.8,22390.8,22390.8,0.03200639,2
1677854280,22390.8,22390.8,22372,22372,0.00443996,3
1677854340,22381.9,22381.9,22381.9,22381.9,0.00065318,1
1677854400,22375.7,22375.7,22375.7,22375.7,0.00296865,1
1677854460,22376.1,22376.1,22376.1,22376.1,0.02872063,1
1677854520,22373.8,22377.2,22372.4,22372.4,7.89794999,14
1677854580,22385.1,22385.1,22385.1,22385.1,0.0199,1
1677854640,22385.1,22385.1,22385.1,22385.1,0.01264234,2
1677854700,22385.1,22385.1,22385.1,22385.1,1.14002766,9
1677854760,22420.9,22420.9,22420.9,22420.9,0.00135,1
1677854880,22402.4,22402.4,22402.4,22402.4,0.00669247,3
1677854940,22394.7,22394.7,22394.7,22394.7,0.00147716,1
1677855000,22399.9,22402.9,22399.9,22402.7,0.0363983,3
1677855060,22396.2,22396.2,22396.2,22396.2,0.00649505,1
1677855120,22401.3,22401.3,22401.3,22401.3,0.00014151,1
1677855180,22398.5,22401.1,22394.1,22394.1,0.14590877,4
1677855240,22395,22395.8,22395,22395.8,0.00869402,2
